LATITUDE,LONGITUDE,nzip,DMA,DMA_NAME,czip
37.31112,-89.67912,63752,632,PADUCAH-CAPE GIRARD-HARSBG,63752
37.381954,-89.661189,63755,632,PADUCAH-CAPE GIRARD-HARSBG,63755
37.19052,-89.5494,63758,632,PADUCAH-CAPE GIRARD-HARSBG,63758
37.264239,-89.91077,63760,632,PADUCAH-CAPE GIRARD-HARSBG,63760
37.038788,-90.183105,63763,632,PADUCAH-CAPE GIRARD-HARSBG,63763
37.30344,-89.97198,63764,632,PADUCAH-CAPE GIRARD-HARSBG,63764
37.446975,-89.809669,63766,632,PADUCAH-CAPE GIRARD-HARSBG,63766
37.044294,-89.6106,63767,632,PADUCAH-CAPE GIRARD-HARSBG,63767
37.5171,-89.7216,63769,632,PADUCAH-CAPE GIRARD-HARSBG,63769
37.570399,-89.703082,63770,632,PADUCAH-CAPE GIRARD-HARSBG,63770
37.570399,-89.703082,63770,632,PADUCAH-CAPE GIRARD-HARSBG,63770
37.086634,-89.648821,63771,632,PADUCAH-CAPE GIRARD-HARSBG,63771
37.086634,-89.648821,63771,632,PADUCAH-CAPE GIRARD-HARSBG,63771
37.086634,-89.648821,63771,632,PADUCAH-CAPE GIRARD-HARSBG,63771
37.0947,-89.77518,63774,632,PADUCAH-CAPE GIRARD-HARSBG,63774
37.71948,-89.81016,63775,632,PADUCAH-CAPE GIRARD-HARSBG,63775
37.71336,-89.8913,63776,632,PADUCAH-CAPE GIRARD-HARSBG,63776
37.50108,-89.6388,63779,632,PADUCAH-CAPE GIRARD-HARSBG,63779
37.218022,-89.520361,63780,632,PADUCAH-CAPE GIRARD-HARSBG,63780
37.547257,-89.927649,63781,632,PADUCAH-CAPE GIRARD-HARSBG,63781
37.069226,-90.010986,63782,632,PADUCAH-CAPE GIRARD-HARSBG,63782
37.60621,-89.71899,63783,632,PADUCAH-CAPE GIRARD-HARSBG,63783
36.991231,-89.686462,63784,632,PADUCAH-CAPE GIRARD-HARSBG,63784
37.274614,-89.758335,63785,632,PADUCAH-CAPE GIRARD-HARSBG,63785
37.13502,-90.08028,63787,632,PADUCAH-CAPE GIRARD-HARSBG,63787
36.887683,-89.577583,63801,632,PADUCAH-CAPE GIRARD-HARSBG,63801
36.887683,-89.577583,63801,632,PADUCAH-CAPE GIRARD-HARSBG,63801
36.887683,-89.577583,63801,632,PADUCAH-CAPE GIRARD-HARSBG,63801
36.833798,-89.364686,63820,632,PADUCAH-CAPE GIRARD-HARSBG,63820
36.081556,-90.204067,63821,632,PADUCAH-CAPE GIRARD-HARSBG,63821
36.670759,-89.969434,63822,632,PADUCAH-CAPE GIRARD-HARSBG,63822
36.909682,-89.447384,63823,632,PADUCAH-CAPE GIRARD-HARSBG,63823
36.909682,-89.447384,63823,632,PADUCAH-CAPE GIRARD-HARSBG,63823
37.004252,-89.526157,63824,632,PADUCAH-CAPE GIRARD-HARSBG,63824
36.887293,-89.931109,63825,632,PADUCAH-CAPE GIRARD-HARSBG,63825
36.178053,-89.671566,63826,640,MEMPHIS,63826
36.270608,-89.910938,63827,640,MEMPHIS,63827
36.754339,-89.687494,63828,632,PADUCAH-CAPE GIRARD-HARSBG,63828
36.046925,-90.291359,63829,632,PADUCAH-CAPE GIRARD-HARSBG,63829
36.18394,-89.660766,63830,640,MEMPHIS,63830
36.692792,-89.755629,63833,632,PADUCAH-CAPE GIRARD-HARSBG,63833
36.692792,-89.755629,63833,632,PADUCAH-CAPE GIRARD-HARSBG,63833
36.92226,-89.29548,63834,632,PADUCAH-CAPE GIRARD-HARSBG,63834
36.92226,-89.29548,63834,632,PADUCAH-CAPE GIRARD-HARSBG,63834
36.451007,-89.965299,63837,632,PADUCAH-CAPE GIRARD-HARSBG,63837
36.046971,-89.809713,63839,640,MEMPHIS,63839
36.1908,-89.8827,63840,640,MEMPHIS,63840
36.794416,-89.960791,63841,632,PADUCAH-CAPE GIRARD-HARSBG,63841
36.778332,-89.384495,63845,632,PADUCAH-CAPE GIRARD-HARSBG,63845
36.802242,-89.805241,63846,632,PADUCAH-CAPE GIRARD-HARSBG,63846
36.45532,-90.00835,63847,632,PADUCAH-CAPE GIRARD-HARSBG,63847
36.450633,-89.918475,63848,632,PADUCAH-CAPE GIRARD-HARSBG,63848
36.155088,-89.932065,63849,640,MEMPHIS,63849
36.155088,-89.932065,63849,632,PADUCAH-CAPE GIRARD-HARSBG,63849
36.822539,-89.780939,63850,632,PADUCAH-CAPE GIRARD-HARSBG,63850
36.233952,-89.75118,63851,640,MEMPHIS,63851
36.405521,-90.024312,63852,640,MEMPHIS,63852
36.405521,-90.024312,63852,632,PADUCAH-CAPE GIRARD-HARSBG,63852
36.0558,-89.87082,63853,640,MEMPHIS,63853
36.041827,-90.114067,63855,632,PADUCAH-CAPE GIRARD-HARSBG,63855
36.2391,-90.0504,63857,632,PADUCAH-CAPE GIRARD-HARSBG,63857
36.6711,-89.57382,63860,632,PADUCAH-CAPE GIRARD-HARSBG,63860
36.588727,-89.613923,63862,632,PADUCAH-CAPE GIRARD-HARSBG,63862
36.559029,-89.973007,63863,632,PADUCAH-CAPE GIRARD-HARSBG,63863
36.528358,-89.606835,63866,632,PADUCAH-CAPE GIRARD-HARSBG,63866
36.758375,-89.588245,63867,632,PADUCAH-CAPE GIRARD-HARSBG,63867
36.846056,-89.689141,63868,632,PADUCAH-CAPE GIRARD-HARSBG,63868
36.594,-89.55864,63869,632,PADUCAH-CAPE GIRARD-HARSBG,63869
36.612529,-89.816725,63870,632,PADUCAH-CAPE GIRARD-HARSBG,63870
36.612529,-89.816725,63870,632,PADUCAH-CAPE GIRARD-HARSBG,63870
36.42972,-89.69862,63873,640,MEMPHIS,63873
36.42972,-89.69862,63873,632,PADUCAH-CAPE GIRARD-HARSBG,63873
36.551796,-89.819161,63874,632,PADUCAH-CAPE GIRARD-HARSBG,63874
36.09564,-90.01344,63875,632,PADUCAH-CAPE GIRARD-HARSBG,63875
36.134192,-90.160542,63876,632,PADUCAH-CAPE GIRARD-HARSBG,63876
36.085369,-89.8294,63877,640,MEMPHIS,63877
36.50802,-89.8191,63878,632,PADUCAH-CAPE GIRARD-HARSBG,63878
36.35208,-89.82036,63879,640,MEMPHIS,63879
36.129675,-90.157451,63880,632,PADUCAH-CAPE GIRARD-HARSBG,63880
36.739167,-89.210278,63881,632,PADUCAH-CAPE GIRARD-HARSBG,63881
36.916721,-89.223857,63882,632,PADUCAH-CAPE GIRARD-HARSBG,63882
36.763279,-90.403567,63901,632,PADUCAH-CAPE GIRARD-HARSBG,63901
36.763279,-90.403567,63901,632,PADUCAH-CAPE GIRARD-HARSBG,63901
36.75552,-90.3945,63902,632,PADUCAH-CAPE GIRARD-HARSBG,63902
36.643585,-90.961273,63931,632,PADUCAH-CAPE GIRARD-HARSBG,63931
36.704173,-90.237114,63932,632,PADUCAH-CAPE GIRARD-HARSBG,63932
36.492985,-90.071809,63933,632,PADUCAH-CAPE GIRARD-HARSBG,63933
37.2342,-90.35832,63934,632,PADUCAH-CAPE GIRARD-HARSBG,63934
36.6225,-90.8328,63935,632,PADUCAH-CAPE GIRARD-HARSBG,63935
36.818334,-90.134567,63936,632,PADUCAH-CAPE GIRARD-HARSBG,63936
36.965592,-90.749589,63937,632,PADUCAH-CAPE GIRARD-HARSBG,63937
36.965592,-90.749589,63937,632,PADUCAH-CAPE GIRARD-HARSBG,63937
36.511389,-90.266944,63938,632,PADUCAH-CAPE GIRARD-HARSBG,63938
36.675703,-90.644936,63939,632,PADUCAH-CAPE GIRARD-HARSBG,63939
36.783232,-90.206848,63940,632,PADUCAH-CAPE GIRARD-HARSBG,63940
36.85383,-91.123266,63941,632,PADUCAH-CAPE GIRARD-HARSBG,63941
36.85383,-91.123266,63941,619,"SPRINGFIELD, MO",63941
36.562999,-91.074069,63942,632,PADUCAH-CAPE GIRARD-HARSBG,63942
36.816236,-90.76547,63943,632,PADUCAH-CAPE GIRARD-HARSBG,63943
36.816236,-90.76547,63943,632,PADUCAH-CAPE GIRARD-HARSBG,63943
37.092549,-90.453426,63944,632,PADUCAH-CAPE GIRARD-HARSBG,63944
36.683653,-90.574493,63945,632,PADUCAH-CAPE GIRARD-HARSBG,63945
37.2462,-90.465809,63950,632,PADUCAH-CAPE GIRARD-HARSBG,63950
37.135278,-90.250214,63951,632,PADUCAH-CAPE GIRARD-HARSBG,63951
37.045449,-90.646306,63952,632,PADUCAH-CAPE GIRARD-HARSBG,63952
36.559039,-90.629403,63953,632,PADUCAH-CAPE GIRARD-HARSBG,63953
36.569256,-90.475267,63954,632,PADUCAH-CAPE GIRARD-HARSBG,63954
36.584105,-90.687919,63955,632,PADUCAH-CAPE GIRARD-HARSBG,63955
37.210817,-90.571508,63956,632,PADUCAH-CAPE GIRARD-HARSBG,63956
37.210817,-90.571508,63956,609,ST. LOUIS,63956
37.157797,-90.693883,63957,632,PADUCAH-CAPE GIRARD-HARSBG,63957
36.95028,-90.15798,63960,632,PADUCAH-CAPE GIRARD-HARSBG,63960
36.568579,-90.269541,63961,632,PADUCAH-CAPE GIRARD-HARSBG,63961
36.843,-90.28002,63962,632,PADUCAH-CAPE GIRARD-HARSBG,63962
37.07604,-90.320993,63963,632,PADUCAH-CAPE GIRARD-HARSBG,63963
37.22598,-90.4419,63964,632,PADUCAH-CAPE GIRARD-HARSBG,63964
36.99912,-90.98712,63965,632,PADUCAH-CAPE GIRARD-HARSBG,63965
36.99912,-90.98712,63965,609,ST. LOUIS,63965
36.995859,-90.272058,63966,632,PADUCAH-CAPE GIRARD-HARSBG,63966
36.995859,-90.272058,63966,632,PADUCAH-CAPE GIRARD-HARSBG,63966
36.964233,-90.489925,63967,632,PADUCAH-CAPE GIRARD-HARSBG,63967
36.964233,-90.489925,63967,632,PADUCAH-CAPE GIRARD-HARSBG,63967
39.1064,-93.5461,64001,616,KANSAS CITY,64001
38.9799,-94.0698,64011,616,KANSAS CITY,64011
38.9799,-94.0698,64011,616,KANSAS CITY,64011
38.80755,-94.532784,64012,616,KANSAS CITY,64012
39.01692,-94.2813,64013,616,KANSAS CITY,64013
39.015395,-94.259573,64014,616,KANSAS CITY,64014
39.0177,-94.31064,64015,616,KANSAS CITY,64015
39.125087,-94.201127,64016,616,KANSAS CITY,64016
39.1931,-94.0118,64017,616,KANSAS CITY,64017
39.1931,-94.0118,64017,616,KANSAS CITY,64017
39.4504,-94.7338,64018,616,KANSAS CITY,64018
38.793801,-93.873955,64019,616,KANSAS CITY,64019
38.9558,-93.5837,64020,616,KANSAS CITY,64020
38.9558,-93.5837,64020,616,KANSAS CITY,64020
39.1115,-93.6371,64021,616,KANSAS CITY,64021
39.18693,-93.664829,64022,616,KANSAS CITY,64022
39.340952,-94.233566,64024,616,KANSAS CITY,64024
39.340952,-94.233566,64024,616,KANSAS CITY,64024
39.282899,-94.830936,64028,616,KANSAS CITY,64028
39.008774,-94.212487,64029,616,KANSAS CITY,64029
38.884154,-94.521316,64030,616,KANSAS CITY,64030
38.84904,-94.28706,64034,616,KANSAS CITY,64034
38.84904,-94.28706,64034,616,KANSAS CITY,64034
39.3018,-93.8088,64035,616,KANSAS CITY,64035
39.2131,-93.9003,64036,616,KANSAS CITY,64036
39.0331,-93.7056,64037,616,KANSAS CITY,64037
38.716309,-93.988397,64040,616,KANSAS CITY,64040
38.716309,-93.988397,64040,616,KANSAS CITY,64040
39.428549,-94.376545,64048,616,KANSAS CITY,64048
39.428549,-94.376545,64048,616,KANSAS CITY,64048
39.0948,-94.398075,64050,616,KANSAS CITY,64050
39.0921,-94.4187,64051,616,KANSAS CITY,64051
39.07387,-94.447438,64052,616,KANSAS CITY,64052
39.106229,-94.462546,64053,616,KANSAS CITY,64053
39.10986,-94.43952,64054,616,KANSAS CITY,64054
39.052097,-94.40157,64055,616,KANSAS CITY,64055
39.115702,-94.348569,64056,616,KANSAS CITY,64056
39.070204,-94.345364,64057,616,KANSAS CITY,64057
39.142443,-94.351945,64058,616,KANSAS CITY,64058
39.366117,-94.360546,64060,616,KANSAS CITY,64060
38.843949,-94.117467,64061,616,KANSAS CITY,64061
38.843949,-94.117467,64061,616,KANSAS CITY,64061
39.438047,-94.203353,64062,616,KANSAS CITY,64062
39.438047,-94.203353,64062,616,KANSAS CITY,64062
39.438047,-94.203353,64062,616,KANSAS CITY,64062
38.918636,-94.360017,64063,616,KANSAS CITY,64063
38.983933,-94.362869,64064,616,KANSAS CITY,64064
38.947502,-94.407802,64065,616,KANSAS CITY,64065
39.135834,-94.135524,64066,616,KANSAS CITY,64066
39.1487,-93.8443,64067,616,KANSAS CITY,64067
39.27648,-94.42326,64068,616,KANSAS CITY,64068
39.24205,-94.419112,64069,616,KANSAS CITY,64069
38.897954,-94.160765,64070,616,KANSAS CITY,64070
38.897954,-94.160765,64070,616,KANSAS CITY,64070
39.04399,-93.830651,64071,616,KANSAS CITY,64071
39.240088,-94.290654,64072,616,KANSAS CITY,64072
39.314822,-94.293712,64073,616,KANSAS CITY,64073
39.107747,-94.063901,64074,616,KANSAS CITY,64074
38.997084,-94.143897,64075,616,KANSAS CITY,64075
38.997084,-94.143897,64075,616,KANSAS CITY,64075
38.99661,-93.954208,64076,616,KANSAS CITY,64076
38.99661,-93.954208,64076,616,KANSAS CITY,64076
39.247099,-94.043171,64077,616,KANSAS CITY,64077
39.247099,-94.043171,64077,616,KANSAS CITY,64077
38.723785,-94.456719,64078,616,KANSAS CITY,64078
39.35484,-94.7961,64079,616,KANSAS CITY,64079
38.791405,-94.267317,64080,616,KANSAS CITY,64080
38.791405,-94.267317,64080,616,KANSAS CITY,64080
38.911804,-94.406758,64081,616,KANSAS CITY,64081
38.858729,-94.40149,64082,616,KANSAS CITY,64082
38.858729,-94.40149,64082,616,KANSAS CITY,64082
38.803396,-94.448116,64083,616,KANSAS CITY,64083
39.3986,-94.0386,64084,616,KANSAS CITY,64084
39.278419,-93.975672,64085,616,KANSAS CITY,64085
38.91918,-94.32084,64086,616,KANSAS CITY,64086
39.160163,-94.187762,64088,616,KANSAS CITY,64088
39.39816,-94.53978,64089,616,KANSAS CITY,64089
39.39816,-94.53978,64089,616,KANSAS CITY,64089
38.76,-94.1661,64090,616,KANSAS CITY,64090
39.22218,-94.79298,64092,616,KANSAS CITY,64092
38.760296,-93.733697,64093,616,KANSAS CITY,64093
39.206768,-93.520275,64096,616,KANSAS CITY,64096
39.132411,-93.98548,64097,616,KANSAS CITY,64097
39.4621,-94.9094,64098,616,KANSAS CITY,64098
39.1039,-94.5996,64101,616,KANSAS CITY,64101
39.0946,-94.6036,64102,616,KANSAS CITY,64102
39.1042,-94.5186,64105,616,KANSAS CITY,64105
39.103829,-94.572672,64106,616,KANSAS CITY,64106
39.084279,-94.584284,64108,616,KANSAS CITY,64108
39.0665,-94.56745,64109,616,KANSAS CITY,64109
39.034456,-94.572404,64110,616,KANSAS CITY,64110
39.055877,-94.592668,64111,616,KANSAS CITY,64111
39.037247,-94.594221,64112,616,KANSAS CITY,64112
39.013417,-94.593939,64113,616,KANSAS CITY,64113
38.961694,-94.596704,64114,616,KANSAS CITY,64114
39.14784,-94.56888,64116,616,KANSAS CITY,64116
39.154167,-94.546667,64117,616,KANSAS CITY,64117
39.2133,-94.57476,64118,616,KANSAS CITY,64118
39.2133,-94.57476,64118,616,KANSAS CITY,64118
39.21222,-94.51398,64119,616,KANSAS CITY,64119
39.123938,-94.533951,64120,616,KANSAS CITY,64120
39.0997,-94.5783,64121,616,KANSAS CITY,64121
39.113489,-94.524219,64123,616,KANSAS CITY,64123
39.107232,-94.541578,64124,616,KANSAS CITY,64124
39.104884,-94.495374,64125,616,KANSAS CITY,64125
39.092197,-94.496719,64126,616,KANSAS CITY,64126
39.089195,-94.537162,64127,616,KANSAS CITY,64127
39.066939,-94.535313,64128,616,KANSAS CITY,64128
39.021792,-94.489653,64129,616,KANSAS CITY,64129
39.034165,-94.542914,64130,616,KANSAS CITY,64130
38.969658,-94.576209,64131,616,KANSAS CITY,64131
38.990095,-94.547616,64132,616,KANSAS CITY,64132
39.02202,-94.46454,64133,616,KANSAS CITY,64133
38.931788,-94.496573,64134,616,KANSAS CITY,64134
39.0093,-94.4023,64136,616,KANSAS CITY,64136
38.931558,-94.538914,64137,616,KANSAS CITY,64137
38.96538,-94.47078,64138,616,KANSAS CITY,64138
38.9709,-94.4118,64139,616,KANSAS CITY,64139
39.0849,-94.5852,64141,616,KANSAS CITY,64141
39.14328,-94.57098,64144,616,KANSAS CITY,64144
38.8831,-94.5974,64145,616,KANSAS CITY,64145
38.8717,-94.5731,64146,616,KANSAS CITY,64146
38.8524,-94.54699,64147,616,KANSAS CITY,64147
38.8524,-94.54699,64147,616,KANSAS CITY,64147
39.08617,-94.58186,64148,616,KANSAS CITY,64148
38.85941,-94.46154,64149,616,KANSAS CITY,64149
39.17448,-94.62564,64150,616,KANSAS CITY,64150
39.213093,-94.632441,64151,616,KANSAS CITY,64151
39.213093,-94.632441,64151,616,KANSAS CITY,64151
39.21816,-94.7307,64152,616,KANSAS CITY,64152
39.273217,-94.69112,64153,616,KANSAS CITY,64153
39.2763,-94.6314,64154,616,KANSAS CITY,64154
39.273079,-94.571646,64155,616,KANSAS CITY,64155
39.273079,-94.571646,64155,616,KANSAS CITY,64155
39.277338,-94.526648,64156,616,KANSAS CITY,64156
39.2774,-94.4721,64157,616,KANSAS CITY,64157
39.2349,-94.4792,64158,616,KANSAS CITY,64158
39.161625,-94.466674,64161,616,KANSAS CITY,64161
39.33674,-94.74472,64163,616,KANSAS CITY,64163
39.3259,-94.6231,64164,616,KANSAS CITY,64164
39.324046,-94.566066,64165,616,KANSAS CITY,64165
39.3204,-94.5184,64166,616,KANSAS CITY,64166
39.3196,-94.4828,64167,616,KANSAS CITY,64167
39.16801,-94.63367,64168,616,KANSAS CITY,64168
38.9536,-94.5491,64170,616,KANSAS CITY,64170
39.05442,-94.58862,64171,616,KANSAS CITY,64171
39.08494,-94.58504,64172,616,KANSAS CITY,64172
39.122312,-94.552009,64179,616,KANSAS CITY,64179
39.10332,-94.58251,64180,616,KANSAS CITY,64180
39.0996,-94.5782,64183,616,KANSAS CITY,64183
39.10556,-94.59239,64184,616,KANSAS CITY,64184
39.0996,-94.5782,64187,616,KANSAS CITY,64187
39.2239,-94.5852,64188,616,KANSAS CITY,64188
39.189,-94.68252,64190,616,KANSAS CITY,64190
39.0849,-94.5852,64191,616,KANSAS CITY,64191
38.9223,-94.50888,64192,616,KANSAS CITY,64192
39.27327,-94.67087,64193,616,KANSAS CITY,64193
39.30348,-94.71978,64195,616,KANSAS CITY,64195
39.10062,-94.5831,64196,616,KANSAS CITY,64196
38.95611,-94.56777,64197,616,KANSAS CITY,64197
39.10324,-94.5814,64198,616,KANSAS CITY,64198
39.1032,-94.58262,64199,616,KANSAS CITY,64199
39.660636,-94.684401,64401,638,ST. JOSEPH,64401
40.24848,-94.32834,64402,616,KANSAS CITY,64402
40.48548,-94.28832,64420,616,KANSAS CITY,64420
39.911491,-94.925345,64421,638,ST. JOSEPH,64421
39.889914,-94.520143,64422,638,ST. JOSEPH,64422
40.360173,-94.893513,64423,616,KANSAS CITY,64423
40.265346,-94.033767,64424,616,KANSAS CITY,64424
40.472337,-93.925409,64426,616,KANSAS CITY,64426
40.114503,-94.820815,64427,638,ST. JOSEPH,64427
40.435507,-95.020558,64428,616,KANSAS CITY,64428
39.739124,-94.240778,64429,616,KANSAS CITY,64429
39.739124,-94.240778,64429,616,KANSAS CITY,64429
39.739124,-94.240778,64429,616,KANSAS CITY,64429
39.739124,-94.240778,64429,638,ST. JOSEPH,64429
39.814378,-94.52475,64430,638,ST. JOSEPH,64430
39.814378,-94.52475,64430,638,ST. JOSEPH,64430
40.50657,-95.031995,64431,616,KANSAS CITY,64431
40.27046,-94.642014,64432,616,KANSAS CITY,64432
40.229868,-94.673915,64433,616,KANSAS CITY,64433
40.27416,-94.717405,64434,616,KANSAS CITY,64434
39.849946,-94.683091,64436,638,ST. JOSEPH,64436
40.154884,-95.355466,64437,616,KANSAS CITY,64437
40.190104,-94.412851,64438,616,KANSAS CITY,64438
39.526393,-94.769446,64439,616,KANSAS CITY,64439
39.526393,-94.769446,64439,638,ST. JOSEPH,64439
39.575426,-94.937175,64440,638,ST. JOSEPH,64440
40.428119,-94.289942,64441,616,KANSAS CITY,64441
40.51721,-94.025975,64442,616,KANSAS CITY,64442
39.763522,-94.659273,64443,638,ST. JOSEPH,64443
39.505891,-94.632747,64444,616,KANSAS CITY,64444
39.505891,-94.632747,64444,638,ST. JOSEPH,64444
40.515863,-95.129482,64445,616,KANSAS CITY,64445
40.33326,-95.38968,64446,652,OMAHA,64446
39.585725,-94.798046,64448,638,ST. JOSEPH,64448
40.002957,-94.948197,64449,638,ST. JOSEPH,64449
39.986229,-95.22245,64451,616,KANSAS CITY,64451
40.3317,-94.4206,64453,616,KANSAS CITY,64453
39.5926,-94.5912,64454,616,KANSAS CITY,64454
39.5926,-94.5912,64454,638,ST. JOSEPH,64454
40.201527,-95.041468,64455,616,KANSAS CITY,64455
40.483208,-94.41026,64456,616,KANSAS CITY,64456
40.172244,-94.675999,64457,616,KANSAS CITY,64457
40.172244,-94.675999,64457,638,ST. JOSEPH,64457
40.52292,-94.1745,64458,616,KANSAS CITY,64458
39.934109,-94.690466,64459,638,ST. JOSEPH,64459
40.538516,-94.821252,64461,616,KANSAS CITY,64461
40.050737,-94.519901,64463,616,KANSAS CITY,64463
40.050737,-94.519901,64463,638,ST. JOSEPH,64463
40.050737,-94.519901,64463,638,ST. JOSEPH,64463
39.5463,-94.3009,64465,616,KANSAS CITY,64465
39.5463,-94.3009,64465,616,KANSAS CITY,64465
40.201552,-95.076026,64466,616,KANSAS CITY,64466
40.383445,-94.157556,64467,616,KANSAS CITY,64467
40.346533,-94.872867,64468,616,KANSAS CITY,64468
39.887463,-94.360325,64469,638,ST. JOSEPH,64469
40.136227,-95.230707,64470,616,KANSAS CITY,64470
40.215994,-94.159347,64471,616,KANSAS CITY,64471
39.993205,-95.142069,64473,616,KANSAS CITY,64473
39.7899,-94.29074,64474,616,KANSAS CITY,64474
39.7899,-94.29074,64474,638,ST. JOSEPH,64474
40.499041,-94.683868,64475,616,KANSAS CITY,64475
40.46695,-94.832939,64476,616,KANSAS CITY,64476
39.564816,-94.456285,64477,616,KANSAS CITY,64477
40.35312,-94.670955,64479,616,KANSAS CITY,64479
40.060547,-94.691424,64480,638,ST. JOSEPH,64480
40.419075,-93.98537,64481,616,KANSAS CITY,64481
40.41156,-95.516759,64482,652,OMAHA,64482
40.040479,-94.834841,64483,638,ST. JOSEPH,64483
39.587522,-95.018042,64484,616,KANSAS CITY,64484
39.587522,-95.018042,64484,638,ST. JOSEPH,64484
39.939046,-94.829505,64485,638,ST. JOSEPH,64485
40.485176,-94.545047,64486,616,KANSAS CITY,64486
40.289825,-95.074941,64487,616,KANSAS CITY,64487
40.21774,-94.539922,64489,616,KANSAS CITY,64489
39.7539,-94.5027,64490,616,KANSAS CITY,64490
39.7539,-94.5027,64490,638,ST. JOSEPH,64490
40.441327,-95.384708,64491,652,OMAHA,64491
39.4941,-94.5639,64492,616,KANSAS CITY,64492
39.4941,-94.5639,64492,616,KANSAS CITY,64492
39.4941,-94.5639,64492,616,KANSAS CITY,64492
39.627555,-94.2854,64493,616,KANSAS CITY,64493
39.979004,-94.59688,64494,638,ST. JOSEPH,64494
39.979004,-94.59688,64494,638,ST. JOSEPH,64494
40.4835,-95.62842,64496,652,OMAHA,64496
39.891381,-94.261843,64497,616,KANSAS CITY,64497
39.891381,-94.261843,64497,638,ST. JOSEPH,64497
40.530122,-95.316442,64498,652,OMAHA,64498
40.428624,-94.422835,64499,616,KANSAS CITY,64499
39.76637,-94.843862,64501,638,ST. JOSEPH,64501
39.76548,-94.85058,64502,638,ST. JOSEPH,64502
39.739463,-94.817879,64503,638,ST. JOSEPH,64503
39.713319,-94.863924,64504,638,ST. JOSEPH,64504
39.793533,-94.842698,64505,638,ST. JOSEPH,64505
39.793533,-94.842698,64505,638,ST. JOSEPH,64505
39.787354,-94.805133,64506,638,ST. JOSEPH,64506
39.787354,-94.805133,64506,638,ST. JOSEPH,64506
39.750793,-94.808785,64507,638,ST. JOSEPH,64507
39.77682,-94.79952,64508,638,ST. JOSEPH,64508
39.794761,-93.554099,64601,616,KANSAS CITY,64601
39.932365,-94.077576,64620,616,KANSAS CITY,64620
39.314321,-93.49653,64622,616,KANSAS CITY,64622
39.469098,-93.339267,64623,616,KANSAS CITY,64623
39.592462,-93.790029,64624,616,KANSAS CITY,64624
39.592462,-93.790029,64624,616,KANSAS CITY,64624
39.592462,-93.790029,64624,616,KANSAS CITY,64624
39.742434,-93.814567,64625,616,KANSAS CITY,64625
39.7881,-93.07704,64628,616,KANSAS CITY,64628
40.007182,-93.172484,64630,616,KANSAS CITY,64630
40.007182,-93.172484,64630,631,OTTUMWA-KIRKSVILLE,64630
39.785004,-92.887372,64631,616,KANSAS CITY,64631
39.785004,-92.887372,64631,631,OTTUMWA-KIRKSVILLE,64631
40.481837,-93.742396,64632,616,KANSAS CITY,64632
40.481837,-93.742396,64632,616,KANSAS CITY,64632
39.36151,-93.496191,64633,616,KANSAS CITY,64633
39.923342,-93.480286,64635,616,KANSAS CITY,64635
39.923342,-93.480286,64635,616,KANSAS CITY,64635
39.923342,-93.480286,64635,616,KANSAS CITY,64635
40.090639,-94.047144,64636,616,KANSAS CITY,64636
40.090639,-94.047144,64636,616,KANSAS CITY,64636
39.568523,-93.926998,64637,616,KANSAS CITY,64637
39.568523,-93.926998,64637,616,KANSAS CITY,64637
39.66427,-93.588408,64638,616,KANSAS CITY,64638
39.351739,-93.295351,64639,616,KANSAS CITY,64639
39.90282,-93.9687,64640,616,KANSAS CITY,64640
40.159102,-93.40918,64641,616,KANSAS CITY,64641
40.159102,-93.40918,64641,631,OTTUMWA-KIRKSVILLE,64641
40.14708,-93.84612,64642,616,KANSAS CITY,64642
40.14708,-93.84612,64642,616,KANSAS CITY,64642
40.14708,-93.84612,64642,616,KANSAS CITY,64642
39.572285,-93.346604,64643,616,KANSAS CITY,64643
39.743535,-93.997704,64644,616,KANSAS CITY,64644
39.743535,-93.997704,64644,616,KANSAS CITY,64644
40.309815,-93.346361,64645,631,OTTUMWA-KIRKSVILLE,64645
40.115358,-93.294537,64646,616,KANSAS CITY,64646
40.115358,-93.294537,64646,631,OTTUMWA-KIRKSVILLE,64646
40.009137,-93.963065,64647,616,KANSAS CITY,64647
40.010637,-93.789769,64648,616,KANSAS CITY,64648
40.010637,-93.789769,64648,616,KANSAS CITY,64648
40.010637,-93.789769,64648,616,KANSAS CITY,64648
39.743924,-94.149364,64649,616,KANSAS CITY,64649
39.743924,-94.149364,64649,616,KANSAS CITY,64649
39.656403,-94.09494,64650,616,KANSAS CITY,64650
39.787493,-93.169111,64651,616,KANSAS CITY,64651
39.999574,-93.43224,64652,616,KANSAS CITY,64652
39.774242,-93.061874,64653,616,KANSAS CITY,64653
39.90439,-93.81881,64654,616,KANSAS CITY,64654
40.430198,-93.28714,64655,631,OTTUMWA-KIRKSVILLE,64655
39.655508,-93.703831,64656,616,KANSAS CITY,64656
40.102124,-94.329055,64657,616,KANSAS CITY,64657
39.71651,-92.946574,64658,604,COLUMBIA-JEFFERSON CITY,64658
39.71651,-92.946574,64658,616,KANSAS CITY,64658
39.78024,-93.29994,64659,616,KANSAS CITY,64659
39.590899,-93.133593,64660,604,COLUMBIA-JEFFERSON CITY,64660
40.526064,-93.497112,64661,616,KANSAS CITY,64661
39.740763,-93.716307,64664,616,KANSAS CITY,64664
40.344249,-93.270925,64667,631,OTTUMWA-KIRKSVILLE,64667
39.301258,-93.675677,64668,616,KANSAS CITY,64668
