rank,dma,zip,city,dmaname
19,862,95685,sutter creek,Sacramnto-Stkton-Modesto
19,862,95686,thornton,Sacramnto-Stkton-Modesto
19,862,95687,vacaville,Sacramnto-Stkton-Modesto
19,862,95688,vacaville,Sacramnto-Stkton-Modesto
19,862,95690,walnut grove,Sacramnto-Stkton-Modesto
19,862,95691,west sacramento,Sacramnto-Stkton-Modesto
19,862,95692,wheatland,Sacramnto-Stkton-Modesto
19,862,95693,wilton,Sacramnto-Stkton-Modesto
19,862,95694,winters,Sacramnto-Stkton-Modesto
19,862,95695,woodland,Sacramnto-Stkton-Modesto
19,862,95696,vacaville,Sacramnto-Stkton-Modesto
19,862,95697,yolo,Sacramnto-Stkton-Modesto
19,862,95698,zamora,Sacramnto-Stkton-Modesto
19,862,95701,alta,Sacramnto-Stkton-Modesto
19,862,95703,applegate,Sacramnto-Stkton-Modesto
19,862,95709,camino,Sacramnto-Stkton-Modesto
19,862,95713,colfax,Sacramnto-Stkton-Modesto
19,862,95722,meadow vista,Sacramnto-Stkton-Modesto
19,862,95726,pollock pines,Sacramnto-Stkton-Modesto
19,862,95728,soda springs,Sacramnto-Stkton-Modesto
19,862,95735,twin bridges,Sacramnto-Stkton-Modesto
19,862,95736,weimar,Sacramnto-Stkton-Modesto
19,862,95741,rancho cordova,Sacramnto-Stkton-Modesto
19,862,95742,rancho cordova,Sacramnto-Stkton-Modesto
19,862,95746,granite bay,Sacramnto-Stkton-Modesto
19,862,95747,roseville,Sacramnto-Stkton-Modesto
19,862,95757,elk grove,Sacramnto-Stkton-Modesto
19,862,95758,elk grove,Sacramnto-Stkton-Modesto
19,862,95759,elk grove,Sacramnto-Stkton-Modesto
19,862,95762,el dorado hills,Sacramnto-Stkton-Modesto
19,862,95763,folsom,Sacramnto-Stkton-Modesto
19,862,95765,rocklin,Sacramnto-Stkton-Modesto
19,862,95776,woodland,Sacramnto-Stkton-Modesto
19,862,95798,west sacramento,Sacramnto-Stkton-Modesto
19,862,95811,sacramento,Sacramnto-Stkton-Modesto
19,862,95812,sacramento,Sacramnto-Stkton-Modesto
19,862,95814,sacramento,Sacramnto-Stkton-Modesto
19,862,95815,sacramento,Sacramnto-Stkton-Modesto
19,862,95816,sacramento,Sacramnto-Stkton-Modesto
19,862,95817,sacramento,Sacramnto-Stkton-Modesto
19,862,95818,sacramento,Sacramnto-Stkton-Modesto
19,862,95819,sacramento,Sacramnto-Stkton-Modesto
19,862,95820,sacramento,Sacramnto-Stkton-Modesto
19,862,95821,sacramento,Sacramnto-Stkton-Modesto
19,862,95822,sacramento,Sacramnto-Stkton-Modesto
19,862,95823,sacramento,Sacramnto-Stkton-Modesto
19,862,95824,sacramento,Sacramnto-Stkton-Modesto
19,862,95825,sacramento,Sacramnto-Stkton-Modesto
19,862,95826,sacramento,Sacramnto-Stkton-Modesto
19,862,95827,sacramento,Sacramnto-Stkton-Modesto
19,862,95828,sacramento,Sacramnto-Stkton-Modesto
19,862,95829,sacramento,Sacramnto-Stkton-Modesto
19,862,95830,sacramento,Sacramnto-Stkton-Modesto
19,862,95831,sacramento,Sacramnto-Stkton-Modesto
19,862,95832,sacramento,Sacramnto-Stkton-Modesto
19,862,95833,sacramento,Sacramnto-Stkton-Modesto
19,862,95834,sacramento,Sacramnto-Stkton-Modesto
19,862,95835,sacramento,Sacramnto-Stkton-Modesto
19,862,95837,sacramento,Sacramnto-Stkton-Modesto
19,862,95838,sacramento,Sacramnto-Stkton-Modesto
19,862,95841,sacramento,Sacramnto-Stkton-Modesto
19,862,95842,sacramento,Sacramnto-Stkton-Modesto
19,862,95843,antelope,Sacramnto-Stkton-Modesto
19,862,95852,sacramento,Sacramnto-Stkton-Modesto
19,862,95860,sacramento,Sacramnto-Stkton-Modesto
19,862,95864,sacramento,Sacramnto-Stkton-Modesto
19,862,95866,sacramento,Sacramnto-Stkton-Modesto
19,862,95899,sacramento,Sacramnto-Stkton-Modesto
19,862,95901,marysville,Sacramnto-Stkton-Modesto
19,862,95903,beale afb,Sacramnto-Stkton-Modesto
19,862,95912,arbuckle,Sacramnto-Stkton-Modesto
19,862,95918,browns valley,Sacramnto-Stkton-Modesto
19,862,95922,camptonville,Sacramnto-Stkton-Modesto
19,862,95932,colusa,Sacramnto-Stkton-Modesto
19,862,95936,downieville,Sacramnto-Stkton-Modesto
19,862,95945,grass valley,Sacramnto-Stkton-Modesto
19,862,95946,penn valley,Sacramnto-Stkton-Modesto
19,862,95947,greenville,Sacramnto-Stkton-Modesto
19,862,95949,grass valley,Sacramnto-Stkton-Modesto
19,862,95953,live oak,Sacramnto-Stkton-Modesto
19,862,95955,maxwell,Sacramnto-Stkton-Modesto
19,862,95957,meridian,Sacramnto-Stkton-Modesto
19,862,95959,nevada city,Sacramnto-Stkton-Modesto
19,862,95960,north san juan,Sacramnto-Stkton-Modesto
19,862,95961,olivehurst,Sacramnto-Stkton-Modesto
19,862,95962,oregon house,Sacramnto-Stkton-Modesto
19,862,95970,princeton,Sacramnto-Stkton-Modesto
19,862,95971,quincy,Sacramnto-Stkton-Modesto
19,862,95977,smartsville,Sacramnto-Stkton-Modesto
19,862,95982,sutter,Sacramnto-Stkton-Modesto
19,862,95987,williams,Sacramnto-Stkton-Modesto
19,862,95991,yuba city,Sacramnto-Stkton-Modesto
19,862,95992,yuba city,Sacramnto-Stkton-Modesto
19,862,95993,yuba city,Sacramnto-Stkton-Modesto
19,862,96020,chester,Sacramnto-Stkton-Modesto
19,862,96103,blairsden,Sacramnto-Stkton-Modesto
19,862,96105,chilcoot,Sacramnto-Stkton-Modesto
19,862,96106,clio,Sacramnto-Stkton-Modesto
19,862,96118,loyalton,Sacramnto-Stkton-Modesto
19,862,96122,portola,Sacramnto-Stkton-Modesto
19,862,96124,calpine,Sacramnto-Stkton-Modesto
19,862,96126,sierraville,Sacramnto-Stkton-Modesto
19,862,96129,beckwourth,Sacramnto-Stkton-Modesto
19,862,96140,carnelian bay,Sacramnto-Stkton-Modesto
19,862,96141,homewood,Sacramnto-Stkton-Modesto
19,862,96143,kings beach,Sacramnto-Stkton-Modesto
19,862,96145,tahoe city,Sacramnto-Stkton-Modesto
19,862,96146,olympic valley,Sacramnto-Stkton-Modesto
19,862,96148,tahoe vista,Sacramnto-Stkton-Modesto
19,862,96160,truckee,Sacramnto-Stkton-Modesto
19,862,96161,truckee,Sacramnto-Stkton-Modesto
19,862,96162,truckee,Sacramnto-Stkton-Modesto
20,510,43804,baltic,Cleveland-Akron
20,510,43832,newcomerstown,Cleveland-Akron
20,510,44001,amherst,Cleveland-Akron
20,510,44004,ashtabula,Cleveland-Akron
20,510,44010,austinburg,Cleveland-Akron
20,510,44011,avon,Cleveland-Akron
20,510,44012,avon lake,Cleveland-Akron
20,510,44017,berea,Cleveland-Akron
20,510,44021,burton,Cleveland-Akron
20,510,44022,chagrin falls,Cleveland-Akron
20,510,44023,chagrin falls,Cleveland-Akron
20,510,44024,chardon,Cleveland-Akron
20,510,44026,chesterland,Cleveland-Akron
20,510,44028,columbia station,Cleveland-Akron
20,510,44030,conneaut,Cleveland-Akron
20,510,44035,elyria,Cleveland-Akron
20,510,44039,north ridgeville,Cleveland-Akron
20,510,44040,gates mills,Cleveland-Akron
20,510,44041,geneva,Cleveland-Akron
20,510,44044,grafton,Cleveland-Akron
20,510,44046,huntsburg,Cleveland-Akron
20,510,44047,jefferson,Cleveland-Akron
20,510,44048,kingsville,Cleveland-Akron
20,510,44050,lagrange,Cleveland-Akron
20,510,44052,lorain,Cleveland-Akron
20,510,44053,lorain,Cleveland-Akron
20,510,44054,sheffield lake,Cleveland-Akron
20,510,44055,lorain,Cleveland-Akron
20,510,44056,macedonia,Cleveland-Akron
20,510,44057,madison,Cleveland-Akron
20,510,44060,mentor,Cleveland-Akron
20,510,44061,mentor,Cleveland-Akron
20,510,44062,middlefield,Cleveland-Akron
20,510,44064,montville,Cleveland-Akron
20,510,44065,newbury,Cleveland-Akron
20,510,44067,northfield,Cleveland-Akron
20,510,44070,north olmsted,Cleveland-Akron
20,510,44072,novelty,Cleveland-Akron
20,510,44074,oberlin,Cleveland-Akron
20,510,44076,orwell,Cleveland-Akron
20,510,44077,painesville,Cleveland-Akron
20,510,44080,parkman,Cleveland-Akron
20,510,44081,perry,Cleveland-Akron
20,510,44084,rock creek,Cleveland-Akron
20,510,44085,rome,Cleveland-Akron
20,510,44086,thompson,Cleveland-Akron
20,510,44087,twinsburg,Cleveland-Akron
20,510,44089,vermilion,Cleveland-Akron
20,510,44090,wellington,Cleveland-Akron
20,510,44092,wickliffe,Cleveland-Akron
20,510,44094,willoughby,Cleveland-Akron
20,510,44095,eastlake,Cleveland-Akron
20,510,44097,eastlake,Cleveland-Akron
20,510,44101,cleveland,Cleveland-Akron
20,510,44102,cleveland,Cleveland-Akron
20,510,44103,cleveland,Cleveland-Akron
20,510,44104,cleveland,Cleveland-Akron
20,510,44105,cleveland,Cleveland-Akron
20,510,44106,cleveland,Cleveland-Akron
20,510,44107,lakewood,Cleveland-Akron
20,510,44108,cleveland,Cleveland-Akron
20,510,44109,cleveland,Cleveland-Akron
20,510,44110,cleveland,Cleveland-Akron
20,510,44111,cleveland,Cleveland-Akron
20,510,44112,cleveland,Cleveland-Akron
20,510,44113,cleveland,Cleveland-Akron
20,510,44114,cleveland,Cleveland-Akron
20,510,44115,cleveland,Cleveland-Akron
20,510,44116,rocky river,Cleveland-Akron
20,510,44117,euclid,Cleveland-Akron
20,510,44118,cleveland,Cleveland-Akron
20,510,44119,cleveland,Cleveland-Akron
20,510,44120,cleveland,Cleveland-Akron
20,510,44121,cleveland,Cleveland-Akron
20,510,44122,beachwood,Cleveland-Akron
20,510,44123,euclid,Cleveland-Akron
20,510,44124,cleveland,Cleveland-Akron
20,510,44125,cleveland,Cleveland-Akron
20,510,44126,cleveland,Cleveland-Akron
20,510,44127,cleveland,Cleveland-Akron
20,510,44128,cleveland,Cleveland-Akron
20,510,44129,cleveland,Cleveland-Akron
20,510,44130,cleveland,Cleveland-Akron
20,510,44131,independence,Cleveland-Akron
20,510,44132,euclid,Cleveland-Akron
20,510,44133,north royalton,Cleveland-Akron
20,510,44134,cleveland,Cleveland-Akron
20,510,44135,cleveland,Cleveland-Akron
20,510,44136,strongsville,Cleveland-Akron
20,510,44137,maple heights,Cleveland-Akron
20,510,44138,olmsted falls,Cleveland-Akron
20,510,44139,solon,Cleveland-Akron
20,510,44140,bay village,Cleveland-Akron
20,510,44141,brecksville,Cleveland-Akron
20,510,44142,brookpark,Cleveland-Akron
20,510,44143,cleveland,Cleveland-Akron
20,510,44144,cleveland,Cleveland-Akron
20,510,44145,westlake,Cleveland-Akron
20,510,44146,bedford,Cleveland-Akron
20,510,44147,broadview heights,Cleveland-Akron
20,510,44149,strongsville,Cleveland-Akron
20,510,44181,cleveland,Cleveland-Akron
20,510,44188,cleveland,Cleveland-Akron
20,510,44192,cleveland,Cleveland-Akron
20,510,44201,atwater,Cleveland-Akron
20,510,44202,aurora,Cleveland-Akron
20,510,44203,barberton,Cleveland-Akron
20,510,44210,bath,Cleveland-Akron
20,510,44211,brady lake,Cleveland-Akron
20,510,44212,brunswick,Cleveland-Akron
20,510,44214,burbank,Cleveland-Akron
20,510,44215,chippewa lake,Cleveland-Akron
20,510,44216,clinton,Cleveland-Akron
20,510,44217,creston,Cleveland-Akron
20,510,44221,cuyahoga falls,Cleveland-Akron
20,510,44223,cuyahoga falls,Cleveland-Akron
20,510,44224,stow,Cleveland-Akron
20,510,44230,doylestown,Cleveland-Akron
20,510,44231,garrettsville,Cleveland-Akron
20,510,44233,hinckley,Cleveland-Akron
20,510,44234,hiram,Cleveland-Akron
20,510,44235,homerville,Cleveland-Akron
20,510,44236,hudson,Cleveland-Akron
20,510,44237,hudson,Cleveland-Akron
20,510,44240,kent,Cleveland-Akron
20,510,44241,streetsboro,Cleveland-Akron
20,510,44242,kent,Cleveland-Akron
20,510,44250,lakemore,Cleveland-Akron
20,510,44251,westfield center,Cleveland-Akron
20,510,44253,litchfield,Cleveland-Akron
20,510,44254,lodi,Cleveland-Akron
20,510,44255,mantua,Cleveland-Akron
20,510,44256,medina,Cleveland-Akron
20,510,44260,mogadore,Cleveland-Akron
20,510,44262,munroe falls,Cleveland-Akron
20,510,44264,peninsula,Cleveland-Akron
20,510,44266,ravenna,Cleveland-Akron
20,510,44270,rittman,Cleveland-Akron
20,510,44272,rootstown,Cleveland-Akron
20,510,44273,seville,Cleveland-Akron
20,510,44274,sharon center,Cleveland-Akron
20,510,44275,spencer,Cleveland-Akron
20,510,44276,sterling,Cleveland-Akron
20,510,44278,tallmadge,Cleveland-Akron
20,510,44280,valley city,Cleveland-Akron
20,510,44281,wadsworth,Cleveland-Akron
20,510,44282,wadsworth,Cleveland-Akron
20,510,44286,richfield,Cleveland-Akron
20,510,44287,west salem,Cleveland-Akron
20,510,44288,windham,Cleveland-Akron
20,510,44301,akron,Cleveland-Akron
20,510,44302,akron,Cleveland-Akron
20,510,44303,akron,Cleveland-Akron
20,510,44304,akron,Cleveland-Akron
20,510,44305,akron,Cleveland-Akron
20,510,44306,akron,Cleveland-Akron
20,510,44307,akron,Cleveland-Akron
20,510,44308,akron,Cleveland-Akron
20,510,44310,akron,Cleveland-Akron
20,510,44311,akron,Cleveland-Akron
20,510,44312,akron,Cleveland-Akron
20,510,44313,akron,Cleveland-Akron
20,510,44314,akron,Cleveland-Akron
20,510,44316,akron,Cleveland-Akron
20,510,44319,akron,Cleveland-Akron
20,510,44320,akron,Cleveland-Akron
20,510,44321,akron,Cleveland-Akron
20,510,44325,akron,Cleveland-Akron
20,510,44326,akron,Cleveland-Akron
20,510,44333,akron,Cleveland-Akron
20,510,44411,deerfield,Cleveland-Akron
20,510,44412,diamond,Cleveland-Akron
20,510,44601,alliance,Cleveland-Akron
20,510,44608,beach city,Cleveland-Akron
20,510,44610,berlin,Cleveland-Akron
20,510,44611,big prairie,Cleveland-Akron
20,510,44612,bolivar,Cleveland-Akron
20,510,44613,brewster,Cleveland-Akron
20,510,44614,canal fulton,Cleveland-Akron
20,510,44615,carrollton,Cleveland-Akron
20,510,44617,charm,Cleveland-Akron
20,510,44618,dalton,Cleveland-Akron
20,510,44620,dellroy,Cleveland-Akron
20,510,44621,dennison,Cleveland-Akron
20,510,44622,dover,Cleveland-Akron
20,510,44624,dundee,Cleveland-Akron
20,510,44626,east sparta,Cleveland-Akron
20,510,44627,fredericksburg,Cleveland-Akron
20,510,44628,glenmont,Cleveland-Akron
20,510,44630,greentown,Cleveland-Akron
20,510,44632,hartville,Cleveland-Akron
20,510,44633,holmesville,Cleveland-Akron
20,510,44637,killbuck,Cleveland-Akron
20,510,44638,lakeville,Cleveland-Akron
20,510,44641,louisville,Cleveland-Akron
20,510,44643,magnolia,Cleveland-Akron
20,510,44644,malvern,Cleveland-Akron
20,510,44645,marshallville,Cleveland-Akron
20,510,44646,massillon,Cleveland-Akron
20,510,44647,massillon,Cleveland-Akron
20,510,44648,massillon,Cleveland-Akron
20,510,44651,mechanicstown,Cleveland-Akron
20,510,44653,midvale,Cleveland-Akron
20,510,44654,millersburg,Cleveland-Akron
20,510,44656,mineral city,Cleveland-Akron
20,510,44657,minerva,Cleveland-Akron
20,510,44659,mount eaton,Cleveland-Akron
20,510,44662,navarre,Cleveland-Akron
20,510,44663,new philadelphia,Cleveland-Akron
20,510,44666,north lawrence,Cleveland-Akron
20,510,44667,orrville,Cleveland-Akron
20,510,44675,sherrodsville,Cleveland-Akron
20,510,44676,shreve,Cleveland-Akron
20,510,44680,strasburg,Cleveland-Akron
20,510,44681,sugarcreek,Cleveland-Akron
20,510,44683,uhrichsville,Cleveland-Akron
20,510,44685,uniontown,Cleveland-Akron
20,510,44687,walnut creek,Cleveland-Akron
20,510,44688,waynesburg,Cleveland-Akron
20,510,44690,winesburg,Cleveland-Akron
20,510,44691,wooster,Cleveland-Akron
20,510,44702,canton,Cleveland-Akron
20,510,44703,canton,Cleveland-Akron
20,510,44704,canton,Cleveland-Akron
20,510,44705,canton,Cleveland-Akron
20,510,44706,canton,Cleveland-Akron
20,510,44707,canton,Cleveland-Akron
20,510,44708,canton,Cleveland-Akron
20,510,44709,canton,Cleveland-Akron
20,510,44710,canton,Cleveland-Akron
20,510,44714,canton,Cleveland-Akron
20,510,44718,canton,Cleveland-Akron
20,510,44720,canton,Cleveland-Akron
